thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,fixation.stopped,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
188,0,188,[0.4375],[-0.22005208333333334],[1],[0],[0],[1.306425200018566],[None],188,0,188,0,305.64671549998457,,5,305.6313935999642,305.64671549998457,305.64671549998457,0.027617800049483776,306.65147019998403,306.93847339996137,[0.4375],[-0.22005208333333334],[1],[0],[0],[1.306425200018566],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
189,0,189,[-0.38671875],[0.4231770833333333],[1],[0],[0],[1.1049005999811925],['target'],189,0,189,0,306.98078320000786,,5,306.9655590999755,306.98078320000786,306.98078320000786,0.02684519998729229,307.984720599954,308.0712696999544,[-0.38671875],[0.4231770833333333],[1],[0],[0],[1.1049005999811925],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
190,0,190,[-0.30859375],[-0.20963541666666666],[1],[0],[0],[1.1309920999919996],['target'],190,0,190,0,308.163956400007,,10,308.13995919999434,308.163956400007,308.163956400007,0.06849030003650114,309.1681495999801,309.27175379998516,[-0.30859375],[-0.20963541666666666],[1],[0],[0],[1.1309920999919996],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
191,0,191,[-0.4674479166666667],[-0.13932291666666666],[1],[0],[0],[1.043119799986016],['target'],191,0,191,0,309.357673099963,,10,309.3275148999528,309.357673099963,309.357673099963,0.05545609997352585,310.36797540000407,310.37130369996885,[-0.4674479166666667],[-0.13932291666666666],[1],[0],[0],[1.043119799986016],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
192,0,192,[-0.19661458333333334],[0.2578125],[1],[0],[0],[1.4212773999897763],['target'],192,0,192,0,310.41466849995777,,5,310.39914709998993,310.41466849995777,310.41466849995777,0.027499200019519776,311.4178670999827,311.82104740000796,[-0.19661458333333334],[0.2578125],[1],[0],[0],[1.4212773999897763],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
193,0,193,[-0.3020833333333333],[-0.3203125],[1],[0],[0],[1.3760888999677263],['target'],193,0,193,0,311.877299499989,,5,311.8613311999943,311.877299499989,311.877299499989,0.04009089997271076,312.8844892999623,313.2380731999874,[-0.3020833333333333],[-0.3203125],[1],[0],[0],[1.3760888999677263],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
194,0,194,[0.13802083333333334],[0.09114583333333333],[1],[0],[0],[0.9215188999660313],['target'],194,0,194,0,313.279868899961,,5,313.2648981999955,313.279868899961,313.279868899961,0.026595600007567555,,314.1870065999683,[0.13802083333333334],[0.09114583333333333],[1],[0],[0],[0.9215188999660313],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
195,0,195,[-0.13411458333333334],[0.2643229166666667],[1],[0],[0],[0.8102965999860317],['target'],195,0,195,0,314.26508589996956,,10,314.2420904999599,314.26508589996956,314.26508589996956,0.05483739997725934,,315.05293189996155,[-0.13411458333333334],[0.2643229166666667],[1],[0],[0],[0.8102965999860317],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
196,0,196,[-0.14453125],[0.3932291666666667],[1],[0],[0],[0.8727666999911889],['target'],196,0,196,0,315.09631249995437,,5,315.0797965999809,315.09631249995437,315.09631249995437,0.026612000016029924,,315.9531986999791,[-0.14453125],[0.3932291666666667],[1],[0],[0],[0.8727666999911889],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
197,0,197,[-0.3424479166666667],[0.3255208333333333],[1],[0],[0],[0.736772199976258],['target'],197,0,197,0,315.997800299956,,5,315.9820817,315.997800299956,315.997800299956,0.028696199995465577,,316.7195300000021,[-0.3424479166666667],[0.3255208333333333],[1],[0],[0],[0.736772199976258],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
198,0,198,[0.4114583333333333],[0.3697916666666667],[1],[0],[0],[1.7790819000219926],[None],198,0,198,0,316.7988347999635,,10,316.77330780000193,316.7988347999635,316.7988347999635,0.05358240002533421,317.80122949997894,318.5530299000093,[0.4114583333333333],[0.3697916666666667],[1],[0],[0],[1.7790819000219926],[None],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
199,0,199,[-0.3619791666666667],[0.48046875],[1],[0],[0],[2.3413010999793187],['target'],199,0,199,0,318.59224799997173,,5,318.5775410999777,318.59224799997173,318.59224799997173,0.024205599969718605,319.6012998999795,320.9194908000063,[-0.3619791666666667],[0.48046875],[1],[0],[0],[2.3413010999793187],['target'],260865,001,2024-10-10_16h37.30.912,script,2024.2.1post4,60.10959180954964,2024-10-10 16h37.48.803722 +0530,
